naId,title
57228335,1940 Census - Nevada - Humboldt County
57228336,1940 Census - Nevada - Lander County
57228337,1940 Census - Nevada - Lincoln County
57228338,1940 Census - Nevada - Lyon County
57228339,1940 Census - Nevada - Mineral County
57228340,1940 Census - Nevada - Nye County
57228341,1940 Census - Nevada - Ormsby County
57228342,1940 Census - Nevada - Pershing County
57228343,1940 Census - Nevada - Storey County
57228344,1940 Census - Nevada - Washoe County
57228345,1940 Census - Nevada - White Pine County
57228346,1940 Census - New York - Albany County
57228347,1940 Census - New York - Allegany County
57228348,1940 Census - New York - Bronx County
57228349,1940 Census - New York - Broome County
57228350,1940 Census - New York - Cattaraugus County
57228351,1940 Census - New York - Cayuga County
57228352,1940 Census - New York - Chautauqua County
57228353,1940 Census - New York - Chemung County
57228354,1940 Census - New York - Chenango County
57228355,1940 Census - New York - Clinton County
57228356,1940 Census - New York - Columbia County
57228357,1940 Census - New York - Cortland County
57228358,1940 Census - New York - Delaware County
57228359,1940 Census - New York - Dutchess County
57228360,1940 Census - New York - Erie County
57228361,1940 Census - New York - Essex County
57228362,1940 Census - New York - Franklin County
57228363,1940 Census - New York - Fulton County
57228364,1940 Census - New York - Genesee County
57228365,1940 Census - New York - Greene County
57228366,1940 Census - New York - Hamilton County
57228367,1940 Census - New York - Herkimer County
57228368,1940 Census - New York - Jefferson County
57228369,1940 Census - New York - Kings County
57228370,1940 Census - New York - Lewis County
57228371,1940 Census - New York - Livingston County
57228372,1940 Census - New York - Madison County
57228373,1940 Census - New York - Monroe County
57228374,1940 Census - New York - Montgomery County
57228375,1940 Census - New York - Nassau County
57228376,1940 Census - New York - New York County
57228377,1940 Census - New York - Niagara County
57228378,1940 Census - New York - Oneida County
57228379,1940 Census - New York - Onondaga County
57228380,1940 Census - New York - Ontario County
57228381,1940 Census - New York - Orange County
57228382,1940 Census - New York - Orleans County
57228383,1940 Census - New York - Oswego County
57228384,1940 Census - New York - Otsego County
57228385,1940 Census - New York - Putnam County
57228386,1940 Census - New York - Queens County
57228387,1940 Census - New York - Rensselaer County
57228388,1940 Census - New York - Richmond County
57228389,1940 Census - New York - Rockland County
57228390,1940 Census - New York - Saratoga County
57228391,1940 Census - New York - Schenectady County
57228392,1940 Census - New York - Schoharie County
57228393,1940 Census - New York - Schuyler County
57228394,1940 Census - New York - Seneca County
57228395,1940 Census - New York - St. Lawrence County
57228396,1940 Census - New York - Steuben County
57228397,1940 Census - New York - Suffolk County
57228398,1940 Census - New York - Sullivan County
57228399,1940 Census - New York - Tioga County
57228400,1940 Census - New York - Tompkins County
57228401,1940 Census - New York - Ulster County
57228402,1940 Census - New York - Warren County
57228403,1940 Census - New York - Washington County
57228404,1940 Census - New York - Wayne County
57228405,1940 Census - New York - Westchester County
57228406,1940 Census - New York - Wyoming County
57228407,1940 Census - New York - Yates County
57228408,1940 Census - Ohio - Adams County
57228409,1940 Census - Ohio - Allen County
57228410,1940 Census - Ohio - Ashland County
57228411,1940 Census - Ohio - Ashtabula County
57228412,1940 Census - Ohio - Athens County
57228413,1940 Census - Ohio - Auglaize County
57228414,1940 Census - Ohio - Belmont County
57228415,1940 Census - Ohio - Brown County
57228416,1940 Census - Ohio - Butler County
57228417,1940 Census - Ohio - Carroll County
57228418,1940 Census - Ohio - Champaign County
57228419,1940 Census - Ohio - Clark County
57228420,1940 Census - Ohio - Clermont County
57228421,1940 Census - Ohio - Clinton County
57228422,1940 Census - Ohio - Columbiana County
57228423,1940 Census - Ohio - Coshocton County
57228424,1940 Census - Ohio - Crawford County
57228425,1940 Census - Ohio - Cuyahoga County
57228426,1940 Census - Ohio - Darke County
57228427,1940 Census - Ohio - Defiance County
57228428,1940 Census - Ohio - Delaware County
57228429,1940 Census - Ohio - Erie County
57228430,1940 Census - Ohio - Fairfield County
57228431,1940 Census - Ohio - Fayette County
57228432,1940 Census - Ohio - Franklin County
57228433,1940 Census - Ohio - Fulton County
57228434,1940 Census - Ohio - Gallia County
57228435,1940 Census - Ohio - Geauga County
57228436,1940 Census - Ohio - Greene County
57228437,1940 Census - Ohio - Guernsey County
57228438,1940 Census - Ohio - Hamilton County
57228439,1940 Census - Ohio - Hancock County
57228440,1940 Census - Ohio - Hardin County
57228441,1940 Census - Ohio - Harrison County
57228442,1940 Census - Ohio - Henry County
57228443,1940 Census - Ohio - Highland County
57228444,1940 Census - Ohio - Hocking County
57228445,1940 Census - Ohio - Holmes County
57228446,1940 Census - Ohio - Huron County
57228447,1940 Census - Ohio - Jackson County
57228448,1940 Census - Ohio - Jefferson County
57228449,1940 Census - Ohio - Knox County
57228450,1940 Census - Ohio - Lake County
57228451,1940 Census - Ohio - Lawrence County
57228452,1940 Census - Ohio - Licking County
57228453,1940 Census - Ohio - Logan County
57228454,1940 Census - Ohio - Lorain County
57228455,1940 Census - Ohio - Lucas County
57228456,1940 Census - Ohio - Madison County
57228457,1940 Census - Ohio - Mahoning County
57228458,1940 Census - Ohio - Marion County
57228459,1940 Census - Ohio - Medina County
57228460,1940 Census - Ohio - Meigs County
57228461,1940 Census - Ohio - Mercer County
57228462,1940 Census - Ohio - Miami County
57228463,1940 Census - Ohio - Monroe County
57228464,1940 Census - Ohio - Montgomery County
57228465,1940 Census - Ohio - Morgan County
57228466,1940 Census - Ohio - Morrow County
57228467,1940 Census - Ohio - Muskingum County
57228468,1940 Census - Ohio - Noble County
57228469,1940 Census - Ohio - Ottawa County
57228470,1940 Census - Ohio - Paulding County
57228471,1940 Census - Ohio - Perry County
57228472,1940 Census - Ohio - Pickaway County
57228473,1940 Census - Ohio - Pike County
57228474,1940 Census - Ohio - Portage County
57228475,1940 Census - Ohio - Preble County
57228476,1940 Census - Ohio - Putnam County
57228477,1940 Census - Ohio - Richland County
57228478,1940 Census - Ohio - Ross County
57228479,1940 Census - Ohio - Sandusky County
57228480,1940 Census - Ohio - Scioto County
57228481,1940 Census - Ohio - Seneca County
57228482,1940 Census - Ohio - Shelby County
57228483,1940 Census - Ohio - Stark County
57228484,1940 Census - Ohio - Summit County
57228485,1940 Census - Ohio - Trumbull County
57228486,1940 Census - Ohio - Tuscarawas County
57228487,1940 Census - Ohio - Union County
57228488,1940 Census - Ohio - Van Wert County
57228489,1940 Census - Ohio - Vinton County
57228490,1940 Census - Ohio - Warren County
57228491,1940 Census - Ohio - Washington County
57228492,1940 Census - Ohio - Wayne County
57228493,1940 Census - Ohio - Williams County
57228494,1940 Census - Ohio - Wood County
57228495,1940 Census - Ohio - Wyandot County
57228496,1940 Census - Oklahoma - Adair County
57228497,1940 Census - Oklahoma - Alfalfa County
57228498,1940 Census - Oklahoma - Atoka County
57228499,1940 Census - Oklahoma - Beaver County
57228500,1940 Census - Oklahoma - Beckham County
57228501,1940 Census - Oklahoma - Blaine County
57228502,1940 Census - Oklahoma - Bryan County
57228503,1940 Census - Oklahoma - Caddo County
57228504,1940 Census - Oklahoma - Canadian County
57228505,1940 Census - Oklahoma - Carter County
57228506,1940 Census - Oklahoma - Cherokee County
57228507,1940 Census - Oklahoma - Choctaw County
57228508,1940 Census - Oklahoma - Cimarron County
57228509,1940 Census - Oklahoma - Cleveland County
57228510,1940 Census - Oklahoma - Coal County
57228511,1940 Census - Oklahoma - Comanche County
57228512,1940 Census - Oklahoma - Cotton County
57228513,1940 Census - Oklahoma - Craig County
57228514,1940 Census - Oklahoma - Creek County
57228515,1940 Census - Oklahoma - Custer County
57228516,1940 Census - Oklahoma - Delaware County
57228517,1940 Census - Oklahoma - Dewey County
57228518,1940 Census - Oklahoma - Ellis County
57228519,1940 Census - Oklahoma - Garfield County
57228520,1940 Census - Oklahoma - Garvin County
57228521,1940 Census - Oklahoma - Grady County
57228522,1940 Census - Oklahoma - Grant County
57228523,1940 Census - Oklahoma - Greer County
57228524,1940 Census - Oklahoma - Harmon County
57228525,1940 Census - Oklahoma - Harper County
57228526,1940 Census - Oklahoma - Haskell County
57228527,1940 Census - Oklahoma - Hughes County
57228528,1940 Census - Oklahoma - Jackson County
57228529,1940 Census - Oklahoma - Jefferson County
57228530,1940 Census - Oklahoma - Johnston County
57228531,1940 Census - Oklahoma - Kay County
57228532,1940 Census - Oklahoma - Kingfisher County
57228533,1940 Census - Oklahoma - Kiowa County
57228534,1940 Census - Oklahoma - Latimer County
57228535,1940 Census - Oklahoma - Le Flore County
57228536,1940 Census - Oklahoma - Lincoln County
57228537,1940 Census - Oklahoma - Logan County
57228538,1940 Census - Oklahoma - Love County
57228539,1940 Census - Oklahoma - Major County
57228540,1940 Census - Oklahoma - Marshall County
57228541,1940 Census - Oklahoma - Mayes County
57228542,1940 Census - Oklahoma - McClain County
57228543,1940 Census - Oklahoma - McCurtain County
57228544,1940 Census - Oklahoma - McIntosh County
57228545,1940 Census - Oklahoma - Murray County
57228546,1940 Census - Oklahoma - Muskogee County
57228547,1940 Census - Oklahoma - Noble County
57228548,1940 Census - Oklahoma - Nowata County
57228549,1940 Census - Oklahoma - Okfuskee County
57228550,1940 Census - Oklahoma - Oklahoma County
57228551,1940 Census - Oklahoma - Okmulgee County
57228552,1940 Census - Oklahoma - Osage County
57228553,1940 Census - Oklahoma - Ottawa County
57228554,1940 Census - Oklahoma - Pawnee County
57228555,1940 Census - Oklahoma - Payne County
57228556,1940 Census - Oklahoma - Pittsburg County
57228557,1940 Census - Oklahoma - Pontotoc County
57228558,1940 Census - Oklahoma - Pottawatomie County
57228559,1940 Census - Oklahoma - Pushmataha County
57228560,1940 Census - Oklahoma - Roger Mills County
57228561,1940 Census - Oklahoma - Rogers County
57228562,1940 Census - Oklahoma - Seminole County
57228563,1940 Census - Oklahoma - Sequoyah County
57228564,1940 Census - Oklahoma - Stephens County
57228565,1940 Census - Oklahoma - Texas County
57228566,1940 Census - Oklahoma - Tillman County
57228567,1940 Census - Oklahoma - Tulsa County
57228568,1940 Census - Oklahoma - Wagoner County
57228569,1940 Census - Oklahoma - Washington County
57228570,1940 Census - Oklahoma - Washita County
57228571,1940 Census - Oklahoma - Woods County
57228572,1940 Census - Oklahoma - Woodward County
57228573,1940 Census - Oregon - Baker County
57228574,1940 Census - Oregon - Benton County
57228575,1940 Census - Oregon - Clackamas County
57228576,1940 Census - Oregon - Clatsop County
57228577,1940 Census - Oregon - Columbia County
57228578,1940 Census - Oregon - Coos County
57228579,1940 Census - Oregon - Crook County
57228580,1940 Census - Oregon - Curry County
57228581,1940 Census - Oregon - Deschutes County
57228582,1940 Census - Oregon - Douglas County
57228583,1940 Census - Oregon - Gilliam County
57228584,1940 Census - Oregon - Grant County
57228585,1940 Census - Oregon - Harney County
57228586,1940 Census - Oregon - Hood River County
57228587,1940 Census - Oregon - Jackson County
57228588,1940 Census - Oregon - Jefferson County
57228589,1940 Census - Oregon - Josephine County
57228590,1940 Census - Oregon - Klamath County
57228591,1940 Census - Oregon - Lake County
57228592,1940 Census - Oregon - Lane County
57228593,1940 Census - Oregon - Lincoln County
57228594,1940 Census - Oregon - Linn County
57228595,1940 Census - Oregon - Malheur County
57228596,1940 Census - Oregon - Marion County
57228597,1940 Census - Oregon - Morrow County
57228598,1940 Census - Oregon - Multnomah County
57228599,1940 Census - Oregon - Polk County
57228600,1940 Census - Oregon - Sherman County
57228601,1940 Census - Oregon - Tillamook County
57228602,1940 Census - Oregon - Umatilla County
57228603,1940 Census - Oregon - Union County
57228604,1940 Census - Oregon - Wallowa County
57228605,1940 Census - Oregon - Wasco County
57228606,1940 Census - Oregon - Washington County
57228607,1940 Census - Oregon - Wheeler County
57228608,1940 Census - Oregon - Yamhill County
57228609,1940 Census - Pennsylvania - Adams County
57228610,1940 Census - Pennsylvania - Allegheny County
57228611,1940 Census - Pennsylvania - Armstrong County
57228612,1940 Census - Pennsylvania - Beaver County
57228613,1940 Census - Pennsylvania - Bedford County
57228614,1940 Census - Pennsylvania - Berks County
57228615,1940 Census - Pennsylvania - Blair County
57228616,1940 Census - Pennsylvania - Bradford County
57228617,1940 Census - Pennsylvania - Bucks County
57228618,1940 Census - Pennsylvania - Butler County
57228619,1940 Census - Pennsylvania - Cambria County
57228620,1940 Census - Pennsylvania - Cameron County
57228621,1940 Census - Pennsylvania - Carbon County
57228622,1940 Census - Pennsylvania - Centre County
57228623,1940 Census - Pennsylvania - Chester County
57228624,1940 Census - Pennsylvania - Clarion County
57228625,1940 Census - Pennsylvania - Clearfield County
57228626,1940 Census - Pennsylvania - Clinton County
57228627,1940 Census - Pennsylvania - Columbia County
57228628,1940 Census - Pennsylvania - Crawford County
57228629,1940 Census - Pennsylvania - Cumberland County
57228630,1940 Census - Pennsylvania - Dauphin County
57228631,1940 Census - Pennsylvania - Delaware County
57228632,1940 Census - Pennsylvania - Elk County
57228633,1940 Census - Pennsylvania - Erie County
57228634,1940 Census - Pennsylvania - Fayette County
57228635,1940 Census - Pennsylvania - Forest County
57228636,1940 Census - Pennsylvania - Franklin County
57228637,1940 Census - Pennsylvania - Fulton County
57228638,1940 Census - Pennsylvania - Greene County
57228639,1940 Census - Pennsylvania - Huntingdon County
57228640,1940 Census - Pennsylvania - Indiana County
57228641,1940 Census - Pennsylvania - Jefferson County
57228642,1940 Census - Pennsylvania - Juniata County
57228643,1940 Census - Pennsylvania - Lackawanna County
57228644,1940 Census - Pennsylvania - Lancaster County
57228645,1940 Census - Pennsylvania - Lawrence County
57228646,1940 Census - Pennsylvania - Lebanon County
57228647,1940 Census - Pennsylvania - Lehigh County
57228648,1940 Census - Pennsylvania - Luzerne County
57228649,1940 Census - Pennsylvania - Lycoming County
57228650,1940 Census - Pennsylvania - McKean County
57228651,1940 Census - Pennsylvania - Mercer County
57228652,1940 Census - Pennsylvania - Mifflin County
57228653,1940 Census - Pennsylvania - Monroe County
57228654,1940 Census - Pennsylvania - Montgomery County
57228655,1940 Census - Pennsylvania - Montour County
57228656,1940 Census - Pennsylvania - Northampton County
57228657,1940 Census - Pennsylvania - Northumberland County
57228658,1940 Census - Pennsylvania - Perry County
57228659,1940 Census - Pennsylvania - Philadelphia County
57228660,1940 Census - Pennsylvania - Pike County
57228661,1940 Census - Pennsylvania - Potter County
57228662,1940 Census - Pennsylvania - Schuylkill County
57228663,1940 Census - Pennsylvania - Snyder County
57228664,1940 Census - Pennsylvania - Somerset County
57228665,1940 Census - Pennsylvania - Sullivan County
57228666,1940 Census - Pennsylvania - Susquehanna County
57228667,1940 Census - Pennsylvania - Tioga County
57228668,1940 Census - Pennsylvania - Union County
57228669,1940 Census - Pennsylvania - Venango County
57228670,1940 Census - Pennsylvania - Warren County
57228671,1940 Census - Pennsylvania - Washington County
57228672,1940 Census - Pennsylvania - Wayne County
57228673,1940 Census - Pennsylvania - Westmoreland County
57228674,1940 Census - Pennsylvania - Wyoming County
57228675,1940 Census - Pennsylvania - York County
57228676,1940 Census - Panama Canal Zone - Balboa County
57228677,1940 Census - Panama Canal Zone - Canal Zone
57228678,1940 Census - Panama Canal Zone - Cristobal County
57228679,1940 Census - Puerto Rico - Adjuntas County
57228680,1940 Census - Puerto Rico - Aguada County
57228681,1940 Census - Puerto Rico - Aguadilla County
57228682,1940 Census - Puerto Rico - Aguas Buenas County
57228683,1940 Census - Puerto Rico - Aibonito County
57228684,1940 Census - Puerto Rico - Anasco County
57228685,1940 Census - Puerto Rico - Arecibo County
57228686,1940 Census - Puerto Rico - Arroyo County
57228687,1940 Census - Puerto Rico - Barceloneta County
57228688,1940 Census - Puerto Rico - Barranquitas County
57228689,1940 Census - Puerto Rico - Bayamon County
57228690,1940 Census - Puerto Rico - Cabo Rojo County
57228691,1940 Census - Puerto Rico - Caguas County
57228692,1940 Census - Puerto Rico - Camuy County
57228693,1940 Census - Puerto Rico - Carolina County
57228694,1940 Census - Puerto Rico - Catano County
57228695,1940 Census - Puerto Rico - Cayey County
57228696,1940 Census - Puerto Rico - Ceiba County
57228697,1940 Census - Puerto Rico - Ciales County
57228698,1940 Census - Puerto Rico - Cidra County
57228699,1940 Census - Puerto Rico - Coamo County
57228700,1940 Census - Puerto Rico - Comerio County
57228701,1940 Census - Puerto Rico - Corozal County
57228702,1940 Census - Puerto Rico - Culebra County
57228703,1940 Census - Puerto Rico - Dorado County
57228704,1940 Census - Puerto Rico - Fajardo County
57228705,1940 Census - Puerto Rico - Guanica County
57228706,1940 Census - Puerto Rico - Guayama County
57228707,1940 Census - Puerto Rico - Guayanilla County
57228708,1940 Census - Puerto Rico - Guaynabo County
57228709,1940 Census - Puerto Rico - Gurabo County
57228710,1940 Census - Puerto Rico - Hatillo County
57228711,1940 Census - Puerto Rico - Hormigueros County
57228712,1940 Census - Puerto Rico - Humacao County
57228713,1940 Census - Puerto Rico - Isabela County
57228714,1940 Census - Puerto Rico - Jayuya County
57228715,1940 Census - Puerto Rico - Juana Diaz County
57228716,1940 Census - Puerto Rico - Juncos County
57228717,1940 Census - Puerto Rico - Lajas County
57228718,1940 Census - Puerto Rico - Lares County
57228719,1940 Census - Puerto Rico - Las Marias County
57228720,1940 Census - Puerto Rico - Las Piedras County
57228721,1940 Census - Puerto Rico - Loiza County
57228722,1940 Census - Puerto Rico - Luquillo County
57228723,1940 Census - Puerto Rico - Manati County
57228724,1940 Census - Puerto Rico - Maricao County
57228725,1940 Census - Puerto Rico - Maunabo County
57228726,1940 Census - Puerto Rico - Mayaguez County
57228727,1940 Census - Puerto Rico - Moca County
57228728,1940 Census - Puerto Rico - Morovis County
57228729,1940 Census - Puerto Rico - Naguabo County
57228730,1940 Census - Puerto Rico - Naranjito County
57228731,1940 Census - Puerto Rico - Orocovis County
57228732,1940 Census - Puerto Rico - Patillas County
57228733,1940 Census - Puerto Rico - Penuelas County
57228734,1940 Census - Puerto Rico - Ponce County
57228735,1940 Census - Puerto Rico - Quebradillas County
57228736,1940 Census - Puerto Rico - Rincon County
57228737,1940 Census - Puerto Rico - Rio Grande County
57228738,1940 Census - Puerto Rico - Rio Piedras County
57228739,1940 Census - Puerto Rico - Sabana Grande County
57228740,1940 Census - Puerto Rico - Salinas County
57228741,1940 Census - Puerto Rico - San German County
57228742,1940 Census - Puerto Rico - San Juan County
57228743,1940 Census - Puerto Rico - San Lorenzo County
57228744,1940 Census - Puerto Rico - San Sebastian County
57228745,1940 Census - Puerto Rico - Santa Isabel County
57228746,1940 Census - Puerto Rico - Toa Alta County
57228747,1940 Census - Puerto Rico - Toa Baja County
57228748,1940 Census - Puerto Rico - Trujillo Alto County
57228749,1940 Census - Puerto Rico - Utuado County
57228750,1940 Census - Puerto Rico - Vega Alta County
57228751,1940 Census - Puerto Rico - Vega Baja County
57228752,1940 Census - Puerto Rico - Vieques County
57228753,1940 Census - Puerto Rico - Villalba County
57228754,1940 Census - Puerto Rico - Yabucoa County
57228755,1940 Census - Puerto Rico - Yauco County
57228756,1940 Census - Rhode Island - Bristol County
57228757,1940 Census - Rhode Island - Kent County
57228758,1940 Census - Rhode Island - Newport County
57228759,1940 Census - Rhode Island - Providence County
57228760,1940 Census - Rhode Island - Washington County
57228761,1940 Census - South Carolina - Abbeville County
57228762,1940 Census - South Carolina - Aiken County
57228763,1940 Census - South Carolina - Allendale County
57228764,1940 Census - South Carolina - Anderson County
57228765,1940 Census - South Carolina - Bamberg County
57228766,1940 Census - South Carolina - Barnwell County
57228767,1940 Census - South Carolina - Beaufort County
57228768,1940 Census - South Carolina - Berkeley County
57228769,1940 Census - South Carolina - Calhoun County
57228770,1940 Census - South Carolina - Charleston County
57228771,1940 Census - South Carolina - Cherokee County
57228772,1940 Census - South Carolina - Chester County
57228773,1940 Census - South Carolina - Chesterfield County
57228774,1940 Census - South Carolina - Clarendon County
57228775,1940 Census - South Carolina - Colleton County
57228776,1940 Census - South Carolina - Darlington County
57228777,1940 Census - South Carolina - Dillon County
57228778,1940 Census - South Carolina - Dorchester County
57228779,1940 Census - South Carolina - Edgefield County
57228780,1940 Census - South Carolina - Fairfield County
57228781,1940 Census - South Carolina - Florence County
57228782,1940 Census - South Carolina - Georgetown County
57228783,1940 Census - South Carolina - Greenville County
57228784,1940 Census - South Carolina - Greenwood County
57228785,1940 Census - South Carolina - Hampton County
57228786,1940 Census - South Carolina - Horry County
57228787,1940 Census - South Carolina - Jasper County
57228788,1940 Census - South Carolina - Kershaw County
57228789,1940 Census - South Carolina - Lancaster County
57228790,1940 Census - South Carolina - Laurens County
57228791,1940 Census - South Carolina - Lee County
57228792,1940 Census - South Carolina - Lexington County
57228793,1940 Census - South Carolina - Marion County
57228794,1940 Census - South Carolina - Marlboro County
57228795,1940 Census - South Carolina - McCormick County
57228796,1940 Census - South Carolina - Newberry County
57228797,1940 Census - South Carolina - Oconee County
57228798,1940 Census - South Carolina - Orangeburg County
57228799,1940 Census - South Carolina - Pickens County
57228800,1940 Census - South Carolina - Richland County
57228801,1940 Census - South Carolina - Saluda County
57228802,1940 Census - South Carolina - Spartanburg County
57228803,1940 Census - South Carolina - Sumter County
57228804,1940 Census - South Carolina - Union County
57228805,1940 Census - South Carolina - Williamsburg County
57228806,1940 Census - South Carolina - York County
57228807,1940 Census - South Dakota - Armstrong County
57228808,1940 Census - South Dakota - Aurora County
57228809,1940 Census - South Dakota - Beadle County
57228810,1940 Census - South Dakota - Bennett County
57228811,1940 Census - South Dakota - Bon Homme County
57228812,1940 Census - South Dakota - Brookings County
57228813,1940 Census - South Dakota - Brown County
57228814,1940 Census - South Dakota - Brule County
57228815,1940 Census - South Dakota - Buffalo County
57228816,1940 Census - South Dakota - Butte County
57228817,1940 Census - South Dakota - Campbell County
57228818,1940 Census - South Dakota - Charles Mix County
57228819,1940 Census - South Dakota - Clark County
57228820,1940 Census - South Dakota - Clay County
57228821,1940 Census - South Dakota - Codington County
57228822,1940 Census - South Dakota - Corson County
57228823,1940 Census - South Dakota - Custer County
57228824,1940 Census - South Dakota - Davison County
57228825,1940 Census - South Dakota - Day County
57228826,1940 Census - South Dakota - Deuel County
57228827,1940 Census - South Dakota - Dewey County
57228828,1940 Census - South Dakota - Douglas County
57228829,1940 Census - South Dakota - Edmunds County
57228830,1940 Census - South Dakota - Fall River County
57228831,1940 Census - South Dakota - Faulk County
57228832,1940 Census - South Dakota - Grant County
57228833,1940 Census - South Dakota - Gregory County
57228834,1940 Census - South Dakota - Haakon County
57228835,1940 Census - South Dakota - Hamlin County
57228836,1940 Census - South Dakota - Hand County
57228837,1940 Census - South Dakota - Hanson County
57228838,1940 Census - South Dakota - Harding County
57228839,1940 Census - South Dakota - Hughes County
57228840,1940 Census - South Dakota - Hutchinson County
57228841,1940 Census - South Dakota - Hyde County
57228842,1940 Census - South Dakota - Jackson County
57228843,1940 Census - South Dakota - Jerauld County
57228844,1940 Census - South Dakota - Jones County
57228845,1940 Census - South Dakota - Kingsbury County
57228846,1940 Census - South Dakota - Lake County
57228847,1940 Census - South Dakota - Lawrence County
57228848,1940 Census - South Dakota - Lincoln County
57228849,1940 Census - South Dakota - Lyman County
57228850,1940 Census - South Dakota - Marshall County
57228851,1940 Census - South Dakota - McCook County
57228852,1940 Census - South Dakota - McPherson County
57228853,1940 Census - South Dakota - Meade County
57228854,1940 Census - South Dakota - Mellette County
57228855,1940 Census - South Dakota - Miner County
57228856,1940 Census - South Dakota - Minnehaha County
57228857,1940 Census - South Dakota - Moody County
57228858,1940 Census - South Dakota - Pennington County
57228859,1940 Census - South Dakota - Perkins County
57228860,1940 Census - South Dakota - Potter County
57228861,1940 Census - South Dakota - Roberts County
57228862,1940 Census - South Dakota - Sanborn County
57228863,1940 Census - South Dakota - Shannon County
57228864,1940 Census - South Dakota - Spink County
57228865,1940 Census - South Dakota - Stanley County
57228866,1940 Census - South Dakota - Sully County
57228867,1940 Census - South Dakota - Todd County
57228868,1940 Census - South Dakota - Tripp County
57228869,1940 Census - South Dakota - Turner County
57228870,1940 Census - South Dakota - Union County
57228871,1940 Census - South Dakota - Walworth County
57228872,1940 Census - South Dakota - Washabaugh County
57228873,1940 Census - South Dakota - Washington County
57228874,1940 Census - South Dakota - Yankton County
57228875,1940 Census - South Dakota - Ziebach County
57228876,1940 Census - Tennessee - Anderson County
57228877,1940 Census - Tennessee - Bedford County
57228878,1940 Census - Tennessee - Benton County
57228879,1940 Census - Tennessee - Bledsoe County
57228880,1940 Census - Tennessee - Blount County
57228881,1940 Census - Tennessee - Bradley County
57228882,1940 Census - Tennessee - Campbell County
57228883,1940 Census - Tennessee - Cannon County
57228884,1940 Census - Tennessee - Carroll County
57228885,1940 Census - Tennessee - Carter County
57228886,1940 Census - Tennessee - Cheatham County
57228887,1940 Census - Tennessee - Chester County
57228888,1940 Census - Tennessee - Claiborne County
57228889,1940 Census - Tennessee - Clay County
57228890,1940 Census - Tennessee - Cocke County
57228891,1940 Census - Tennessee - Coffee County
57228892,1940 Census - Tennessee - Crockett County
57228893,1940 Census - Tennessee - Cumberland County
57228894,1940 Census - Tennessee - Davidson County
57228895,1940 Census - Tennessee - Decatur County
57228896,1940 Census - Tennessee - DeKalb County
57228897,1940 Census - Tennessee - Dickson County
57228898,1940 Census - Tennessee - Dyer County
57228899,1940 Census - Tennessee - Fayette County
57228900,1940 Census - Tennessee - Fentress County
57228901,1940 Census - Tennessee - Franklin County
57228902,1940 Census - Tennessee - Gibson County
57228903,1940 Census - Tennessee - Giles County
57228904,1940 Census - Tennessee - Grainger County
57228905,1940 Census - Tennessee - Greene County
57228906,1940 Census - Tennessee - Grundy County
57228907,1940 Census - Tennessee - Hamblen County
57228908,1940 Census - Tennessee - Hamilton County
57228909,1940 Census - Tennessee - Hancock County
57228910,1940 Census - Tennessee - Hardeman County
57228911,1940 Census - Tennessee - Hardin County
57228912,1940 Census - Tennessee - Hawkins County
57228913,1940 Census - Tennessee - Haywood County
57228914,1940 Census - Tennessee - Henderson County
57228915,1940 Census - Tennessee - Henry County
57228916,1940 Census - Tennessee - Hickman County
57228917,1940 Census - Tennessee - Houston County
57228918,1940 Census - Tennessee - Humphreys County
57228919,1940 Census - Tennessee - Jackson County
57228920,1940 Census - Tennessee - Jefferson County
57228921,1940 Census - Tennessee - Johnson County
57228922,1940 Census - Tennessee - Knox County
57228923,1940 Census - Tennessee - Lake County
57228924,1940 Census - Tennessee - Lauderdale County
57228925,1940 Census - Tennessee - Lawrence County
57228926,1940 Census - Tennessee - Lewis County
57228927,1940 Census - Tennessee - Lincoln County
57228928,1940 Census - Tennessee - Loudon County
57228929,1940 Census - Tennessee - Macon County
57228930,1940 Census - Tennessee - Madison County
57228931,1940 Census - Tennessee - Marion County
57228932,1940 Census - Tennessee - Marshall County
57228933,1940 Census - Tennessee - Maury County
57228934,1940 Census - Tennessee - McMinn County
57228935,1940 Census - Tennessee - McNairy County
57228936,1940 Census - Tennessee - Meigs County
57228937,1940 Census - Tennessee - Monroe County
57228938,1940 Census - Tennessee - Montgomery County
57228939,1940 Census - Tennessee - Moore County
57228940,1940 Census - Tennessee - Morgan County
57228941,1940 Census - Tennessee - Obion County
57228942,1940 Census - Tennessee - Overton County
57228943,1940 Census - Tennessee - Perry County
57228944,1940 Census - Tennessee - Pickett County
57228945,1940 Census - Tennessee - Polk County
57228946,1940 Census - Tennessee - Putnam County
57228947,1940 Census - Tennessee - Rhea County
57228948,1940 Census - Tennessee - Roane County
57228949,1940 Census - Tennessee - Robertson County
57228950,1940 Census - Tennessee - Rutherford County
57228951,1940 Census - Tennessee - Scott County
57228952,1940 Census - Tennessee - Sequatchie County
57228953,1940 Census - Tennessee - Sevier County
57228954,1940 Census - Tennessee - Shelby County
57228955,1940 Census - Tennessee - Smith County
57228956,1940 Census - Tennessee - Stewart County
57228957,1940 Census - Tennessee - Sullivan County
57228958,1940 Census - Tennessee - Sumner County
57228959,1940 Census - Tennessee - Tipton County
57228960,1940 Census - Tennessee - Trousdale County
57228961,1940 Census - Tennessee - Unicoi County
57228962,1940 Census - Tennessee - Union County
57228963,1940 Census - Tennessee - Van Buren County
